transaction_id,account_id,ticker_symbol,transaction_type,trade_date,settlement_date,quantity,price,net_amount
txn_1bab0f24-5a06-4e62-8522-6be5b418b5ec,acc_bcabe849-fee6-4a45-aa90-be078a2c3bb7,,Withdrawal,2024-10-22,2024-10-24,0.0,0.0,-8746.9
txn_5a211840-a65e-4c1e-8e2e-533bd6d8738c,acc_bcabe849-fee6-4a45-aa90-be078a2c3bb7,NVDA,Sell,2024-08-10,2024-08-12,64.21,284.59,-18273.52
txn_7b086227-9ef8-4948-8cbc-35d8ecebc9f2,acc_bcabe849-fee6-4a45-aa90-be078a2c3bb7,,Withdrawal,2024-03-25,2024-03-27,0.0,0.0,-2886.57
txn_b271f722-06ff-4d25-bb35-3b58feda1ca7,acc_bcabe849-fee6-4a45-aa90-be078a2c3bb7,VNQ,Dividend,2025-04-14,2025-04-16,0.0,0.0,488.86
txn_2015265f-aa8e-4bf5-ba5a-44a3d5a48186,acc_bcabe849-fee6-4a45-aa90-be078a2c3bb7,,Deposit,2024-07-10,2024-07-12,0.0,0.0,9075.41
txn_55c8b5e7-d1ec-4d6e-8882-e43038f713d7,acc_bcabe849-fee6-4a45-aa90-be078a2c3bb7,MSFT,Buy,2024-03-22,2024-03-24,19.24,1304.56,25099.73
txn_35f18722-7c40-48da-b1ce-0c94389d5a2c,acc_bcabe849-fee6-4a45-aa90-be078a2c3bb7,,Withdrawal,2024-12-24,2024-12-26,0.0,0.0,-1818.97
txn_6d22f048-b630-445d-8c89-22d46852ab85,acc_bcabe849-fee6-4a45-aa90-be078a2c3bb7,,Deposit,2024-03-06,2024-03-08,0.0,0.0,2584.09
txn_c91bcf81-3eff-4428-bf8d-58e222f3982a,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Deposit,2025-02-21,2025-02-23,0.0,0.0,8888.43
txn_ef71a8e1-02e0-4c2c-ae35-c8728360c370,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,TSLA,Dividend,2024-08-01,2024-08-03,0.0,0.0,145.97
txn_5771b76a-73fd-4315-bcf8-7802adfafb78,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Deposit,2024-02-29,2024-03-02,0.0,0.0,3374.09
txn_99660639-5a3a-4e73-8c2a-7f278fcbf118,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,JPM,Dividend,2024-10-09,2024-10-11,0.0,0.0,291.5
txn_5b812521-d8e0-49dc-a7f8-843461fa5917,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Withdrawal,2024-04-01,2024-04-03,0.0,0.0,-3286.69
txn_37387e53-964a-47fb-85cd-162772aff994,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,JPM,Dividend,2024-11-14,2024-11-16,0.0,0.0,248.39
txn_fc041797-aae1-40d9-86f3-cc5cffb0ee77,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,AAPL,Buy,2024-03-09,2024-03-11,29.21,770.45,22504.84
txn_ba6262ba-0492-4e68-849a-fb360f8a0974,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,VNQ,Dividend,2024-03-10,2024-03-12,0.0,0.0,1174.7
txn_f76a2d67-d5dd-45fb-a539-e0c8d6064a0a,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,NVDA,Sell,2024-07-05,2024-07-07,25.04,251.93,-6308.33
txn_999e5be5-aa38-4d4f-8bbe-37c82b89c8ee,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,VNQ,Sell,2024-12-22,2024-12-24,89.14,1941.57,-173071.55
txn_c0abbbe0-8ede-4139-8812-0c12eb72fa3c,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Deposit,2024-05-28,2024-05-30,0.0,0.0,6312.54
txn_1afbee80-35a7-4423-8a7a-a3c40ceda79a,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,JPM,Dividend,2025-04-25,2025-04-27,0.0,0.0,57.01
txn_c0af2987-bdae-4e68-90cc-ca263884df26,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Withdrawal,2025-03-01,2025-03-03,0.0,0.0,-6800.44
txn_83d83ccf-83d2-4e13-a721-9511d033e3eb,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Withdrawal,2025-04-07,2025-04-09,0.0,0.0,-6909.68
txn_743ffd49-0f71-4902-be03-564f385d4379,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,MSFT,Buy,2024-05-06,2024-05-08,8.18,1476.41,12077.03
txn_750618b8-26c4-4ef7-ac3f-266d64e9d5a3,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Deposit,2025-02-03,2025-02-05,0.0,0.0,8260.63
txn_7cad0f96-82db-40b1-8b8b-5f19e7c8ea4a,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,AAPL,Dividend,2024-11-13,2024-11-15,0.0,0.0,132.99
txn_fd0fd484-a492-45ea-a145-a30fccca3cd9,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,GOOGL,Dividend,2025-05-06,2025-05-08,0.0,0.0,88.49
txn_8b744851-e508-44c4-b380-6148ce7ec3d0,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Deposit,2024-03-30,2024-04-01,0.0,0.0,1126.11
txn_2729f1d6-41b9-4913-b351-6364f7e542b0,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,NVDA,Buy,2024-03-11,2024-03-13,17.96,285.38,5125.42
txn_fdecd0b8-ecb4-423b-ae56-9dfc63e538a4,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Withdrawal,2024-08-01,2024-08-03,0.0,0.0,-5588.25
txn_76818254-dd8b-4fde-a5a2-c869ce5e35c3,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Withdrawal,2024-10-29,2024-10-31,0.0,0.0,-7704.88
txn_8540166c-e319-4fcc-bb1f-70d363773528,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Withdrawal,2024-04-02,2024-04-04,0.0,0.0,-5238.23
txn_6d49d80f-b151-4042-aa17-91a89b18ee2a,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Withdrawal,2024-08-03,2024-08-05,0.0,0.0,-8634.11
txn_4dc30e44-6e7f-4a2e-8be9-418c7a431599,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,NVDA,Buy,2024-05-10,2024-05-12,77.11,282.15,21756.59
txn_82f34c52-f7e7-454a-b3d7-b2430ebddde7,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Withdrawal,2025-02-23,2025-02-25,0.0,0.0,-9060.96
txn_d0056013-442e-4dce-be19-138558653ec0,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,BRK-B,Buy,2025-05-28,2025-05-30,65.66,929.59,61036.88
txn_dea547fe-871b-46a2-b3b7-c218a7531736,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Withdrawal,2024-10-08,2024-10-10,0.0,0.0,-6204.45
txn_904d36fc-c310-402a-8c70-dbe8f5f38de9,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Deposit,2024-06-10,2024-06-12,0.0,0.0,9120.98
txn_e1e94211-d032-4126-bdcb-c531cac0411f,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,GLD,Sell,2024-03-31,2024-04-02,10.9,460.65,-5021.08
txn_b301b1ea-2e56-4a23-ad88-b68fa47a005f,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,JPM,Dividend,2024-06-30,2024-07-02,0.0,0.0,577.57
txn_9ae13fea-ca65-442e-bf74-073f8a054516,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Withdrawal,2024-12-12,2024-12-14,0.0,0.0,-6045.33
txn_4c0616ef-7ee6-4ecd-9820-eb8339ec336a,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Deposit,2025-03-10,2025-03-12,0.0,0.0,1271.3
txn_6f1a30f1-5179-449b-9ead-dd5dcc5b6a3e,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,AAPL,Buy,2024-04-01,2024-04-03,25.76,808.88,20836.75
txn_8e223f4a-a34a-4b9c-8226-ec1842aa4752,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,GLD,Sell,2025-06-02,2025-06-04,5.51,474.89,-2616.64
txn_cdb185f5-3b89-4c91-a938-95c2e37712fd,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Deposit,2024-10-17,2024-10-19,0.0,0.0,4583.01
txn_3bd717aa-3735-40cc-8c77-cb5fac54ee34,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,MSFT,Sell,2024-07-16,2024-07-18,17.02,1386.37,-23596.02
txn_7ed14c47-fe70-497d-9df9-d9cf860ae5f5,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Withdrawal,2024-08-24,2024-08-26,0.0,0.0,-535.98
txn_8aafc89f-10ce-4939-a749-0f831f89c4c7,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,GLD,Sell,2024-09-15,2024-09-17,6.95,489.6,-3402.72
txn_c556174f-835e-42ad-af9a-56eabd918547,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Deposit,2024-05-30,2024-06-01,0.0,0.0,5611.45
txn_5eebc918-ac86-4753-961d-13b83b85a3a2,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Deposit,2024-08-05,2024-08-07,0.0,0.0,6300.22
txn_5c97edea-f0ea-4c53-ae61-dc94a2a41c8d,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Withdrawal,2024-06-10,2024-06-12,0.0,0.0,-3112.5
txn_db0b06a7-a9e2-42cb-b493-efd55c581782,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,BRK-B,Dividend,2025-05-02,2025-05-04,0.0,0.0,646.82
txn_0ec129d0-2f22-4c3b-81f3-57b8c20747d1,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,,Deposit,2025-06-08,2025-06-10,0.0,0.0,3100.99
txn_6017c615-ef2d-418e-95d4-83d176d4d9d0,acc_b68f9cc2-86d6-4482-b82c-719c982c1e95,TSLA,Sell,2024-10-21,2024-10-23,26.89,459.94,-12367.79
txn_a570e1ff-4447-4d4d-b1fc-73ce8c2a275c,acc_a51d61e7-4731-42b0-90bb-616b52613fff,GOOGL,Buy,2025-06-09,2025-06-11,55.02,1662.25,91457.0
txn_aa8d246e-dca7-4ed7-b5f3-e6c4226460b1,acc_a51d61e7-4731-42b0-90bb-616b52613fff,GOOGL,Buy,2025-06-14,2025-06-16,86.43,1668.53,144211.05
txn_10ef27a8-06dc-43fc-b5e3-c337c2f43e2e,acc_a51d61e7-4731-42b0-90bb-616b52613fff,GOOGL,Buy,2025-06-14,2025-06-16,85.66,2024.57,173424.67
txn_8069edd3-623e-487e-a20b-45a5a5b4c041,acc_a51d61e7-4731-42b0-90bb-616b52613fff,GOOGL,Sell,2025-06-07,2025-06-09,45.96,1886.83,-86718.71
txn_3698c453-0ed3-443b-833a-c58ebdccb5d9,acc_a51d61e7-4731-42b0-90bb-616b52613fff,GOOGL,Sell,2025-06-14,2025-06-16,38.41,1831.97,-70365.97
txn_e1141797-26a3-4bea-babe-b6039ca8537e,acc_a51d61e7-4731-42b0-90bb-616b52613fff,GOOGL,Buy,2025-06-09,2025-06-11,20.76,1704.6,35387.5
txn_75c994da-e70e-4b26-94e4-3173f48cf66e,acc_e5140403-8f55-4a19-9469-23a4f156ca81,JPM,Sell,2023-12-06,2023-12-08,11.01,1424.28,-15681.32
txn_5b29f903-8178-4519-b1d0-4f585163f61c,acc_e5140403-8f55-4a19-9469-23a4f156ca81,AGG,Buy,2024-07-29,2024-07-31,19.95,1631.63,32551.02
txn_43077545-2bb9-4c15-a574-0c1d88bd685e,acc_e5140403-8f55-4a19-9469-23a4f156ca81,NVDA,Sell,2023-09-04,2023-09-06,108.72,52.68,-5727.37
txn_8dd35747-a03e-4965-a91e-1b5d950b5263,acc_e5140403-8f55-4a19-9469-23a4f156ca81,JPM,Sell,2024-03-03,2024-03-05,11.01,1402.63,-15442.96
txn_2b63fbb3-b884-4392-8869-9a16e63609f9,acc_e5140403-8f55-4a19-9469-23a4f156ca81,BND,Buy,2025-03-05,2025-03-07,1.09,73.03,79.6
txn_d18efc60-1ef5-40eb-a9ae-b97d7572940c,acc_e5140403-8f55-4a19-9469-23a4f156ca81,,Deposit,2024-09-18,2024-09-20,0.0,0.0,7453.61
txn_8c15c7fd-18a7-48ab-ae96-1be5adcae77c,acc_e5140403-8f55-4a19-9469-23a4f156ca81,AGG,Dividend,2023-06-29,2023-07-01,0.0,0.0,466.82
txn_a1923c21-1371-49f2-a736-422c9651e429,acc_e5140403-8f55-4a19-9469-23a4f156ca81,JPM,Buy,2024-09-12,2024-09-14,6.71,1443.22,9684.01
txn_1674447a-edcb-44d6-80b0-ab40cfc98f68,acc_e5140403-8f55-4a19-9469-23a4f156ca81,ETH-USD,Sell,2024-08-31,2024-09-02,6.77,1412.25,-9560.93
txn_d14f0a69-e858-46a6-afa6-0a97d5c60be7,acc_e5140403-8f55-4a19-9469-23a4f156ca81,BND,Sell,2024-02-14,2024-02-16,21.77,75.57,-1645.16
txn_abda4799-6c52-4f70-b6de-7928112c9288,acc_e5140403-8f55-4a19-9469-23a4f156ca81,,Withdrawal,2025-01-21,2025-01-23,0.0,0.0,-8410.7
txn_5d72cdfe-10f8-4066-9d4d-1ad6bc64b181,acc_e5140403-8f55-4a19-9469-23a4f156ca81,V,Buy,2025-05-29,2025-05-31,4.24,1048.32,4444.88
txn_3c599a9f-06b1-40f6-85ac-9b414fdd50f5,acc_e5140403-8f55-4a19-9469-23a4f156ca81,,Deposit,2024-07-13,2024-07-15,0.0,0.0,5035.76
txn_9d5c348a-2102-48ca-9e04-8089bb981444,acc_e5140403-8f55-4a19-9469-23a4f156ca81,AGG,Buy,2024-11-04,2024-11-06,26.68,1744.79,46551.0
txn_c67bc0cf-36a4-41f9-a9a6-9f5867dcb646,acc_e5140403-8f55-4a19-9469-23a4f156ca81,BND,Sell,2025-03-01,2025-03-03,10.14,73.68,-747.12
txn_f09fa727-e4be-4259-8d13-3ff9c5e9107a,acc_3022b115-1457-44e3-b6cd-f72f144303af,ETH-USD,Buy,2024-05-27,2024-05-29,62.92,1474.59,92781.2
txn_da01f3fe-2159-4db3-9c11-929883d0c56b,acc_3022b115-1457-44e3-b6cd-f72f144303af,,Deposit,2024-09-13,2024-09-15,0.0,0.0,6170.43
txn_79a10db5-e377-47dc-995c-a65e5c198e75,acc_3022b115-1457-44e3-b6cd-f72f144303af,,Deposit,2023-01-29,2023-01-31,0.0,0.0,8605.91
txn_0c38a45b-e911-4430-9391-742afa9f0028,acc_3022b115-1457-44e3-b6cd-f72f144303af,BTC-USD,Sell,2023-07-03,2023-07-05,19.27,840.53,-16197.01
txn_2e7b9d35-e4d6-4417-8075-f1f82f5a0763,acc_3022b115-1457-44e3-b6cd-f72f144303af,,Deposit,2023-02-25,2023-02-27,0.0,0.0,8749.83
txn_b415b968-1324-45c4-b8b0-8a6ec3ff3610,acc_3022b115-1457-44e3-b6cd-f72f144303af,ETH-USD,Buy,2024-01-25,2024-01-27,78.51,1598.91,125530.42
txn_c297c385-860a-4d13-ba3c-9f7c6a306d1c,acc_3022b115-1457-44e3-b6cd-f72f144303af,,Deposit,2025-01-20,2025-01-22,0.0,0.0,909.04
txn_434b5182-ef79-4653-acde-d271cdcef6c2,acc_3022b115-1457-44e3-b6cd-f72f144303af,NVDA,Buy,2023-09-02,2023-09-04,7.91,1211.63,9583.99
txn_9cfc29fa-e475-4339-a39d-2ca508f0fcbd,acc_3022b115-1457-44e3-b6cd-f72f144303af,NVDA,Sell,2023-10-25,2023-10-27,15.11,1056.65,-15965.98
txn_2b00c1c4-a689-4bea-9965-d8a7eba4687b,acc_3022b115-1457-44e3-b6cd-f72f144303af,BTC-USD,Dividend,2025-04-01,2025-04-03,0.0,0.0,118.65
txn_b7c934da-9289-4c03-b978-f4c1bdcbfa11,acc_3022b115-1457-44e3-b6cd-f72f144303af,V,Buy,2023-11-27,2023-11-29,42.76,906.33,38754.67
txn_382695d6-2329-4acc-978d-93b1c12c202b,acc_3022b115-1457-44e3-b6cd-f72f144303af,JPM,Sell,2023-08-28,2023-08-30,15.04,246.8,-3711.87
txn_952e6aa0-f440-4873-9f05-f3dbfcfc4319,acc_3022b115-1457-44e3-b6cd-f72f144303af,AAPL,Dividend,2024-12-09,2024-12-11,0.0,0.0,72.2
txn_73ce1670-742c-4190-8aa4-059d35490fc9,acc_3022b115-1457-44e3-b6cd-f72f144303af,GLD,Dividend,2023-11-22,2023-11-24,0.0,0.0,606.08
txn_561d306a-d9cf-4a2c-ac62-00165f33e83a,acc_3022b115-1457-44e3-b6cd-f72f144303af,VNQ,Buy,2025-06-03,2025-06-05,5.13,506.56,2598.65
txn_28b1d2a3-3032-4d5d-9242-a24598e463f7,acc_3022b115-1457-44e3-b6cd-f72f144303af,,Deposit,2023-03-06,2023-03-08,0.0,0.0,1181.24
txn_b20f194c-fe57-4b18-935a-2eb6349e343d,acc_3022b115-1457-44e3-b6cd-f72f144303af,AAPL,Buy,2025-04-19,2025-04-21,21.67,711.42,15416.47
txn_50ccda3d-0031-422a-baf7-da7e066af4d2,acc_3022b115-1457-44e3-b6cd-f72f144303af,VNQ,Sell,2023-06-30,2023-07-02,25.12,601.32,-15105.16
txn_07bba38a-0bb9-4aab-8840-19eb64d5e60b,acc_3022b115-1457-44e3-b6cd-f72f144303af,,Withdrawal,2024-07-12,2024-07-14,0.0,0.0,-8952.81
txn_472c786a-c2a9-4ad9-a2a9-c4eddbc1612e,acc_3022b115-1457-44e3-b6cd-f72f144303af,,Deposit,2024-03-16,2024-03-18,0.0,0.0,6823.63
txn_332aabc8-af7c-4339-ae7b-cd4201ef2e75,acc_3022b115-1457-44e3-b6cd-f72f144303af,NVDA,Dividend,2024-08-16,2024-08-18,0.0,0.0,347.06
txn_f5986c77-9f8d-40c2-a28e-946da2633cb6,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,AMZN,Sell,2025-02-04,2025-02-06,44.87,674.73,-30275.14
txn_f8aa7005-3bc3-44dc-bb6a-e0da13da34ab,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,,Withdrawal,2025-01-03,2025-01-05,0.0,0.0,-6301.91
txn_76a7ee67-0e64-442f-b9ee-598fdf62b1f0,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,AGG,Sell,2024-10-05,2024-10-07,16.82,1122.46,-18879.78
txn_69c9b77e-55d3-4b38-a0ff-8433e21912ee,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,,Withdrawal,2025-01-24,2025-01-26,0.0,0.0,-2368.43
txn_ff38382d-89fe-4db4-89a7-1e875c5654e8,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,BRK-B,Buy,2024-10-11,2024-10-13,41.25,1593.36,65726.1
txn_b3a953e8-d9e2-4e33-a1e3-d66846b61d81,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,NVDA,Dividend,2025-03-23,2025-03-25,0.0,0.0,412.65
txn_2894d09b-0f94-4265-ba5e-f0ac7b162148,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,,Deposit,2024-12-01,2024-12-03,0.0,0.0,5702.98
txn_b364469d-4b55-445e-90b2-0166f91ef211,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,JPM,Sell,2024-09-11,2024-09-13,43.52,850.62,-37018.98
txn_ab25958d-3681-4734-8bd0-5df9eb818bfe,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,BRK-B,Buy,2025-01-26,2025-01-28,24.76,1504.22,37244.49
txn_2a822a6a-7e75-429b-a108-5a0b179d5c4e,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,VNQ,Dividend,2024-07-11,2024-07-13,0.0,0.0,145.54
txn_6a3db387-a13e-4b01-ae32-38ef64e135c3,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,MSFT,Buy,2025-06-03,2025-06-05,1.41,2447.45,3450.9
txn_d82c78b5-6938-4abf-a4e4-0d3d9ed91e38,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,TSLA,Dividend,2024-10-19,2024-10-21,0.0,0.0,158.78
txn_ffd1aa9f-aa80-45c7-830a-76d4c2333846,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,AAPL,Sell,2025-04-25,2025-04-27,93.34,933.31,-87115.16
txn_93f7e564-af14-497f-be6e-d308ea6fdaa9,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,,Deposit,2024-12-06,2024-12-08,0.0,0.0,8478.95
txn_a0519794-1863-4f7b-9b7b-957745eb7055,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,BTC-USD,Sell,2025-06-02,2025-06-04,16.33,613.42,-10017.15
txn_fa6f75ac-446e-4e29-b3df-d7b13ef5447f,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,MSFT,Buy,2024-06-02,2024-06-04,44.17,2403.72,106172.31
txn_3f18b472-56df-4d5f-bb2f-0da862adacdb,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,V,Dividend,2025-06-12,2025-06-14,0.0,0.0,105.74
txn_62050abb-784a-4c34-b603-36f57c57e07a,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,,Deposit,2024-08-01,2024-08-03,0.0,0.0,3888.89
txn_50d2cc9c-66c6-421e-8c2d-10061b49442a,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,,Deposit,2025-01-01,2025-01-03,0.0,0.0,8902.15
txn_0adc24e1-113d-40f9-919f-9f0e1e3295f2,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,,Deposit,2024-11-27,2024-11-29,0.0,0.0,4249.67
txn_5e6b7559-3fef-4496-a9c1-da8f02c17d32,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,TSLA,Dividend,2025-03-16,2025-03-18,0.0,0.0,87.69
txn_66f07d63-a68e-464b-ba5a-7fd0cd289a8d,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,MSFT,Sell,2025-06-11,2025-06-13,42.15,2289.01,-96481.77
txn_6ae64bbb-92ac-4813-b725-8d0f2fd8de18,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,AAPL,Buy,2024-10-29,2024-10-31,63.23,920.83,58224.08
txn_4f84b0a0-1b71-4b7c-be32-ea43700d8771,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,,Withdrawal,2024-09-24,2024-09-26,0.0,0.0,-1526.47
txn_c6695a86-5fb4-4935-8f65-d836ff8d9eba,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,,Withdrawal,2024-10-06,2024-10-08,0.0,0.0,-3327.8
txn_59697851-54e8-4d7b-87be-b1def7e8bce7,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,AAPL,Dividend,2024-08-31,2024-09-02,0.0,0.0,509.54
txn_13f44c78-608c-4157-ae47-22087118f6e4,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,NVDA,Dividend,2025-03-19,2025-03-21,0.0,0.0,89.35
txn_ca5cf887-f114-4f88-9232-571140a24bd1,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,BRK-B,Dividend,2025-05-12,2025-05-14,0.0,0.0,181.34
txn_409d0958-3c2f-4df1-89c6-d48364a184d1,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,,Withdrawal,2025-01-28,2025-01-30,0.0,0.0,-1386.58
txn_8db9421d-b97b-4a6d-b395-f06c9b032362,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,,Withdrawal,2024-07-12,2024-07-14,0.0,0.0,-7274.8
txn_41f19897-b52c-4959-ad0a-fb515858ae65,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,BTC-USD,Dividend,2025-02-27,2025-03-01,0.0,0.0,254.29
txn_bb4295fa-5622-41cd-9dd2-204ad1219fee,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,V,Dividend,2025-01-17,2025-01-19,0.0,0.0,880.77
txn_59116efb-af6d-42c8-8194-d5a0f28ec1e6,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,GLD,Buy,2024-05-22,2024-05-24,47.48,998.02,47385.99
txn_734c369b-e218-4c20-a8eb-6f75efcf3e45,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,GOOGL,Sell,2024-05-28,2024-05-30,3.97,1254.29,-4979.53
txn_8de9a802-4172-4155-a61f-6b84c67025a4,acc_fb83d028-f57f-45e6-8269-ee3dd3b74922,JPM,Buy,2025-01-25,2025-01-27,64.45,853.14,54984.87
txn_20cdec11-ac3f-4498-9586-3e166cf6811e,acc_d5569167-eb9e-4e26-a6e2-4a813e45690b,JPM,Sell,2025-02-12,2025-02-14,26.6,533.86,-14200.68
txn_a5e08b5e-4748-4294-ae00-eda1317bc179,acc_d5569167-eb9e-4e26-a6e2-4a813e45690b,MSFT,Buy,2024-10-26,2024-10-28,55.97,1185.77,66367.55
txn_874bd662-f2ee-4803-9e18-c15ffea9c131,acc_d5569167-eb9e-4e26-a6e2-4a813e45690b,GLD,Sell,2024-12-07,2024-12-09,15.65,944.94,-14788.31
txn_986dac8d-7515-40b8-995f-5d7fa370aa08,acc_d5569167-eb9e-4e26-a6e2-4a813e45690b,,Withdrawal,2024-12-18,2024-12-20,0.0,0.0,-8796.5
txn_7f320f1a-5c6a-4b23-824d-136c3c477c16,acc_d5569167-eb9e-4e26-a6e2-4a813e45690b,VNQ,Dividend,2025-01-16,2025-01-18,0.0,0.0,95.88
txn_ca7ccecd-98ab-4be1-9a8a-8aac3adfba7d,acc_448a1334-4f26-4f6b-b7e9-effa1a7ceefd,AAPL,Sell,2024-12-16,2024-12-18,14.9,371.04,-5528.5
txn_221cd23b-eea6-407a-b27b-7ce68ccc3830,acc_448a1334-4f26-4f6b-b7e9-effa1a7ceefd,JPM,Buy,2023-10-27,2023-10-29,20.32,1082.09,21988.07
txn_df3da7e9-9aa0-4f1b-84ca-e9b2ad130e61,acc_448a1334-4f26-4f6b-b7e9-effa1a7ceefd,,Withdrawal,2025-01-15,2025-01-17,0.0,0.0,-6400.09
txn_c569d324-df27-46fd-92a7-5c12d61e5449,acc_448a1334-4f26-4f6b-b7e9-effa1a7ceefd,AAPL,Sell,2024-05-01,2024-05-03,48.93,431.29,-21103.02
txn_c3c3d3f8-9d07-4e87-899a-625902c52bee,acc_448a1334-4f26-4f6b-b7e9-effa1a7ceefd,AAPL,Dividend,2024-09-26,2024-09-28,0.0,0.0,626.95
txn_4fd82eb8-8c56-4a47-ad71-feca9cf7068a,acc_448a1334-4f26-4f6b-b7e9-effa1a7ceefd,AAPL,Sell,2025-03-29,2025-03-31,50.54,416.02,-21025.65
txn_bd6de8da-78f8-4344-989f-e39ccc1e37c6,acc_448a1334-4f26-4f6b-b7e9-effa1a7ceefd,,Withdrawal,2025-02-23,2025-02-25,0.0,0.0,-5504.51
txn_57e0bc4b-dbd7-40e5-ae41-f26e24b8f4b4,acc_448a1334-4f26-4f6b-b7e9-effa1a7ceefd,JPM,Dividend,2024-10-17,2024-10-19,0.0,0.0,322.64
txn_5319e35e-f420-42fd-87be-6ae2a5eef105,acc_448a1334-4f26-4f6b-b7e9-effa1a7ceefd,,Deposit,2023-08-28,2023-08-30,0.0,0.0,6529.64
txn_de62a251-e1a3-4140-8cb5-12c931cb086c,acc_448a1334-4f26-4f6b-b7e9-effa1a7ceefd,JPM,Buy,2023-02-09,2023-02-11,22.75,1058.96,24091.34
txn_cf086e3f-4953-4431-85fd-1b500a8a5642,acc_448a1334-4f26-4f6b-b7e9-effa1a7ceefd,AAPL,Dividend,2024-10-23,2024-10-25,0.0,0.0,450.13
